0,0,1,19,85,18,18,19,0,0,1,1760981040
0,0,1,18,80,17,17,18,0,1,1,1760981040
0,0,1,17,75,16,16,17,0,2,1,1760981040
0,0,1,16,70,15,15,16,0,3,1,1760981040
0,0,1,15,65,14,14,15,0,4,1,1760981040
0,0,1,14,60,13,13,14,0,5,1,1760981040
0,0,1,13,55,12,12,13,0,6,1,1760981040
0,0,1,12,50,11,11,12,0,7,1,1760981040
0,0,1,11,45,10,10,11,0,8,1,1760981040
0,0,1,10,40,9,9,10,0,9,1,1760981040
0,0,1,9,35,8,8,9,0,10,1,1760981040
0,0,1,8,30,7,7,8,0,11,1,1760981040
0,0,1,7,25,6,6,7,0,12,1,1760981040
0,0,1,6,21,5,5,6,0,13,1,1760981040
0,0,1,5,17,4,4,5,0,14,1,1760981040
0,0,1,4,13,3,3,4,0,15,1,1760981040
0,0,1,3,9,2,2,3,0,16,1,1760981040
0,0,1,12,46,11,11,12,0,17,1,1760981040
0,0,1,11,42,10,10,11,0,18,1,1760981040
0,0,1,10,38,9,9,10,0,19,1,1760981040
0,0,1,9,34,8,8,9,0,20,1,1760981040
0,0,1,8,30,7,7,8,0,21,1,1760981040
0,0,1,7,26,6,6,7,0,22,1,1760981040
0,0,1,6,21,5,5,6,0,23,1,1760981040
0,0,1,5,18,4,4,5,0,24,1,1760981040
0,0,1,4,13,3,3,4,0,25,1,1760981040
0,0,1,3,9,2,2,3,0,26,1,1760981040
0,0,1,19,78,18,18,19,0,27,1,1760981040
0,0,1,18,74,17,17,18,0,28,1,1760981040
0,0,1,17,70,16,16,17,0,29,1,1760981040
0,0,1,16,66,15,15,16,0,30,1,1760981040
0,0,1,15,62,14,14,15,0,31,1,1760981040
0,0,1,14,58,13,13,14,0,32,1,1760981040
0,0,1,13,53,12,12,13,0,33,1,1760981040
0,0,1,12,50,11,11,12,0,34,1,1760981040
0,0,1,11,45,10,10,11,0,35,1,1760981040
0,0,1,10,40,9,9,10,0,36,1,1760981040
0,0,1,9,35,8,8,9,0,37,1,1760981040
0,0,1,8,32,7,7,8,0,38,1,1760981040
0,0,1,7,27,6,6,7,0,39,1,1760981040
0,0,1,6,22,5,5,6,0,40,1,1760981040
0,0,1,5,17,4,4,5,0,41,1,1760981040
0,0,1,4,13,3,3,4,0,42,1,1760981040
0,0,1,3,9,2,2,3,0,43,1,1760981040
0,0,1,18,71,17,17,18,0,44,1,1760981040
0,0,1,17,67,16,16,17,0,45,1,1760981040
0,0,1,16,63,15,15,16,0,46,1,1760981040
0,0,1,15,58,14,14,15,0,47,1,1760981040
0,0,1,14,54,13,13,14,0,48,1,1760981040
0,0,1,13,50,12,12,13,0,49,1,1760981040
0,0,1,12,46,11,11,12,0,50,1,1760981040
0,0,1,11,42,10,10,11,0,51,1,1760981040
0,0,1,10,38,9,9,10,0,52,1,1760981040
0,0,1,9,34,8,8,9,0,53,1,1760981040
0,0,1,8,29,7,7,8,0,54,1,1760981040
0,0,1,7,25,6,6,7,0,55,1,1760981040
0,0,1,6,21,5,5,6,0,56,1,1760981040
0,0,1,5,17,4,4,5,0,57,1,1760981040
0,0,1,4,13,3,3,4,0,58,1,1760981040
0,0,1,3,9,2,2,3,0,59,1,1760981040
0,0,1,25,101,24,24,25,0,60,1,1760981040
0,0,1,24,97,23,23,24,0,61,1,1760981040
0,0,1,23,93,22,22,23,0,62,1,1760981040
0,0,1,22,89,21,21,22,0,63,1,1760981040
