0,0,0,0,0,-2,-1,-1,0,125,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,126,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,127,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,128,16,0,1073741823
0,0,0,229,461,57,57,58,0,129,16,0,1073741823
0,0,0,302,605,64,64,65,0,130,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,131,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,132,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,133,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,134,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,135,16,0,1073741823
0,0,0,42,141,41,41,42,0,136,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,137,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,138,16,0,1073741823
0,0,0,50,183,49,49,50,0,139,16,0,1073741823
0,0,0,76,249,75,75,76,0,140,16,0,1073741823
0,0,0,40,151,37,37,38,0,141,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,142,16,0,1073741823
0,0,0,64,199,58,58,59,0,143,16,0,1073741823
0.005,0,0,248,706,107,107,54.5,0,144,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,145,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,146,16,0,1073741823
0,0,0,26,100,25,25,26,0,147,16,0,1073741823
0,0,0,48,159,48,48,49,0,148,16,0,1073741823
0,0,0,91,308,88,88,45,0,149,16,0,1073741823
0,0,0,332,597,58,58,59,0,150,16,0,1073741823
0,0,0,0,0,-2,-1,-1,556,151,16,0,1073741823
0.011,0,0,200,470,87,87,44.5,0,152,16,0,1073741823
0,0,0,245,699,145,145,49.3333,0,153,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,154,16,0,1073741823
0.016,0,0,65,197,48,48,49,0,155,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,156,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,157,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,158,16,0,1073741823
0,0,0,73,223,61,61,62,0,159,16,0,1073741823
0,0,0,97,313,95,95,48.5,0,160,16,0,1073741823
0,0,0,235,494,77,77,78,0,161,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,162,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,163,16,0,1073741823
0,0,0,73,251,69,69,35.5,0,164,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,165,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,166,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,167,16,0,1073741823
0,0,0,48,170,46,46,47,0,168,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,169,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,170,16,0,1073741823
0,0,0,26,102,25,25,26,0,171,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,172,16,0,1073741823
0,0,0,84,271,83,83,84,0,173,16,0,1073741823
0,0,0,63,210,62,62,63,0,174,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,175,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,176,16,0,1073741823
0,0,0,67,227,66,66,67,0,177,16,0,1073741823
0,0,0,52,175,51,51,52,0,178,16,0,1073741823
0.016,0,0,162,529,137,137,46.6667,0,179,16,0,1073741823
0,0,0,34,103,28,28,29,0,180,16,0,1073741823
0,0,0,29,76,27,27,28,0,181,16,0,1073741823
0,0,0,73,262,72,72,73,0,182,16,0,1073741823
0.006,0,0,62,207,61,61,62,0,183,16,0,1073741823
0,0,0,34,117,34,34,35,0,184,16,0,1073741823
0,0,0,70,229,69,69,70,0,185,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,186,16,0,1073741823
0.016,0,0,580,1342,168,168,57,0,187,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,188,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,189,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,190,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,191,16,0,1073741823
0.001,0,0,54,183,53,53,54,0,192,16,0,1073741823
0,0,0,226,620,71,71,72,0,193,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,194,16,0,1073741823
0,0,0,75,242,63,63,64,0,195,16,0,1073741823
0.015,0,0,119,447,117,117,59.5,0,196,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,197,16,0,1073741823
0,0,0,60,203,60,60,61,0,198,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,199,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,200,16,0,1073741823
0,0,0,91,322,65,65,66,0,201,16,0,1073741823
0,0,0,104,282,65,65,66,0,202,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,203,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,204,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,205,16,0,1073741823
0.016,0,0,208,577,127,127,64.5,0,206,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,207,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,208,16,0,1073741823
0,0,0,105,357,103,103,52.5,0,209,16,0,1073741823
0.016,0,0,555,952,67,67,68,0,210,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,211,16,0,1073741823
0,0,0,161,484,108,104,55,0,212,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,213,16,0,1073741823
0.015,0,0,60,195,42,42,43,0,214,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,215,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,216,16,0,1073741823
0,0,0,187,538,110,110,56,0,217,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,218,16,0,1073741823
0.016,0,0,165,432,86,86,44,0,219,16,0,1073741823
0,0,0,37,125,36,36,37,0,220,16,0,1073741823
0,0,0,52,167,50,50,51,0,221,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,222,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,223,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,224,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,225,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,226,16,0,1073741823
0,0,0,47,152,44,44,45,0,227,16,0,1073741823
0,0,0,79,280,77,77,39.5,0,228,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,229,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,230,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,231,16,0,1073741823
0,0,0,39,165,38,38,39,0,232,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,233,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,234,16,0,1073741823
0,0,0,125,379,102,102,52,0,235,16,0,1073741823
0,0,0,31,101,30,30,31,0,236,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,237,16,0,1073741823
0,0,0,70,236,68,68,69,0,238,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,239,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,240,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,241,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,242,16,0,1073741823
0,0,0,68,210,67,67,68,0,243,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,244,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,245,16,0,1073741823
0,0,0,72,247,70,70,36,0,246,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,247,16,0,1073741823
0.016,0,0,90,294,70,70,71,0,248,16,0,1073741823
0.003,0,0,152,488,117,114,59.5,0,249,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,250,16,0,1073741823
0,0,0,61,219,59,59,30.5,0,251,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,252,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,253,16,0,1073741823
0,0,0,95,293,75,75,76,0,254,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,255,16,0,1073741823
0,0,0,40,124,39,39,40,0,256,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,257,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,258,16,0,1073741823
0.016,0,0,210,652,160,160,81,0,259,16,0,1073741823
0,0,0,400,750,75,75,38.5,0,260,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,261,16,0,1073741823
0,0,0,87,279,83,83,84,0,262,16,0,1073741823
0,0,0,73,224,69,69,70,0,263,16,0,1073741823
0,0,0,227,720,200,200,67.6667,0,264,16,0,1073741823
0.016,0,0,61,207,60,60,61,0,265,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,266,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,267,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,268,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,269,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,270,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,271,16,0,1073741823
0,0,0,231,455,54,54,55,0,272,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,273,16,0,1073741823
0,0,0,37,115,36,36,37,0,274,16,0,1073741823
0,0,0,73,242,66,66,67,0,275,16,0,1073741823
0.013,0,0,85,258,51,51,52,0,276,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,277,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,278,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,279,16,0,1073741823
0.009,0,0,130,424,116,116,59,0,280,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,281,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,282,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,283,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,284,16,0,1073741823
0,0,0,66,221,65,65,66,0,285,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,286,16,0,1073741823
0,0,0,90,298,86,86,44,0,287,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,288,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,289,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,290,16,0,1073741823
0,0,0,174,483,52,52,53,0,291,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,292,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,293,16,0,1073741823
0.001,0,0,147,481,122,122,62,0,294,16,0,1073741823
0.007,0,0,34,116,34,34,35,0,295,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,296,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,297,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,298,16,0,1073741823
0.002,0,0,99,344,88,88,89,0,299,16,0,1073741823
0.007,0,0,196,663,178,178,60.3333,0,300,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,301,16,0,1073741823
0.008,0,0,214,697,169,167,57.3333,0,302,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,303,16,0,1073741823
0.003,0,0,103,278,64,64,65,0,304,16,0,1073741823
0.006,0,0,316,910,155,152,52.6667,0,305,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,306,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,307,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,308,16,0,1073741823
0.002,0,0,67,222,66,66,67,0,309,16,0,1073741823
0,0,0,69,230,57,57,58,0,310,16,0,1073741823
0,0,0,55,185,53,53,54,0,311,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,312,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,313,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,314,16,0,1073741823
0,0,0,40,132,39,39,40,0,315,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,316,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,317,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,318,16,0,1073741823
0,0,0,42,134,41,41,42,0,319,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,320,16,0,1073741823
0,0,0,149,508,148,148,75,0,321,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,322,16,0,1073741823
0,0,0,81,269,58,58,59,0,323,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,324,16,0,1073741823
0.016,0,0,166,455,64,64,65,0,325,16,0,1073741823
0,0,0,19,68,18,18,19,0,326,16,0,1073741823
0,0,0,164,395,75,75,76,0,327,16,0,1073741823
0.016,0,0,291,635,106,106,54,0,328,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,329,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,330,16,0,1073741823
0,0,0,122,385,120,120,61,0,331,16,0,1073741823
0,0,0,38,142,37,37,38,0,332,16,0,1073741823
0,0,0,0,0,-2,-1,-1,1159,333,16,0,1073741823
0,0,0,64,226,53,53,54,0,334,16,0,1073741823
0,0,0,130,343,64,64,65,0,335,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,336,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,337,16,0,1073741823
0,0,0,42,147,41,41,42,0,338,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,339,16,0,1073741823
0,0,0,212,643,129,127,65.5,0,340,16,0,1073741823
0,0,0,88,270,68,68,69,0,341,16,0,1073741823
0.016,0,0,305,834,100,100,101,0,342,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,343,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,344,16,0,1073741823
0,0,0,141,429,100,100,51,0,345,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,346,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,347,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,348,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,349,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,350,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,351,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,352,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,353,16,0,1073741823
0,0,0,115,336,83,83,42.5,0,354,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,355,16,0,1073741823
0,0,0,27,92,26,26,27,0,356,16,0,1073741823
0,0,0,121,265,51,51,52,0,357,16,0,1073741823
0,0,0,74,257,73,73,74,0,358,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,359,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,360,16,0,1073741823
0,0,0,141,475,123,123,62.5,0,361,16,0,1073741823
0,0,0,93,271,68,68,69,0,362,16,0,1073741823
0.016,0,0,276,724,137,132,69.5,0,363,16,0,1073741823
0,0,0,30,96,29,29,30,0,364,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,365,16,0,1073741823
0,0,0,113,308,54,54,55,0,366,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,367,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,368,16,0,1073741823
0,0,0,264,794,190,190,64.3333,0,369,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,370,16,0,1073741823
0.015,0,0,197,549,106,106,54,0,371,16,0,1073741823
0,0,0,89,221,42,42,43,0,372,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,373,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,374,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,375,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,376,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,377,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,378,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,379,16,0,1073741823
0,0,0,126,461,107,107,54.5,0,380,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,381,16,0,1073741823
0.011,0,0,222,677,100,100,101,0,382,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,383,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,384,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,385,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,386,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,387,16,0,1073741823
0,0,0,71,238,64,64,65,0,388,16,0,1073741823
0,0,0,76,229,52,52,53,0,389,16,0,1073741823
0.015,0,0,49,164,43,43,44,0,390,16,0,1073741823
0,0,0,60,205,59,59,60,0,391,16,0,1073741823
0,0,0,179,595,160,160,54.3333,0,392,16,0,1073741823
0.016,0,0,95,332,81,81,82,0,393,16,0,1073741823
0,0,0,50,170,49,49,50,0,394,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,395,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,396,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,397,16,0,1073741823
0.016,0,0,249,586,86,86,44,0,398,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,399,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,400,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,401,16,0,1073741823
0.011,0,0,285,555,72,72,73,0,402,16,0,1073741823
0,0,0,42,153,41,41,42,0,403,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,404,16,0,1073741823
0,0,0,54,181,53,53,54,0,405,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,406,16,0,1073741823
0,0,0,223,658,152,152,51.6667,0,407,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,408,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,409,16,0,1073741823
0,0,0,74,183,38,38,39,0,410,16,0,1073741823
0,0,0,60,228,53,53,54,0,411,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,412,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,413,16,0,1073741823
0,0,0,118,375,93,93,94,0,414,16,0,1073741823
0,0,0,56,190,55,55,56,0,415,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,416,16,0,1073741823
0,0,0,50,193,48,48,25,0,417,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,418,16,0,1073741823
0,0,0,249,596,86,86,87,0,419,16,0,1073741823
0,0,0,107,369,105,105,53.5,0,420,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,421,16,0,1073741823
0,0,0,59,193,58,58,59,0,422,16,0,1073741823
0,0,0,129,380,63,63,64,0,423,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,424,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,425,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,426,16,0,1073741823
0,0,0,149,327,45,45,46,0,427,16,0,1073741823
0,0,0,69,217,67,67,34.5,0,428,16,0,1073741823
0,0,0,35,136,28,28,29,0,429,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,430,16,0,1073741823
0,0,0,57,192,56,56,57,0,431,16,0,1073741823
0,0,0,102,386,91,91,46.5,0,432,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,433,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,434,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,435,16,0,1073741823
0,0,0,52,164,38,38,39,0,436,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,437,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,438,16,0,1073741823
0,0,0,111,308,51,51,52,0,439,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,440,16,0,1073741823
0.016,0,0,129,423,116,116,59,0,441,16,0,1073741823
0.004,0,0,107,363,106,106,54,0,442,16,0,1073741823
0,0,0,22,77,21,21,22,0,443,16,0,1073741823
0,0,0,53,160,39,39,40,0,444,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,445,16,0,1073741823
0.008,0,0,143,465,87,85,44.5,0,446,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,447,16,0,1073741823
0,0,0,0,0,-2,-1,-1,0,448,16,0,1073741823
