0.032,4,8,1619,6896,1136,1135,57.8,3,0,20,1761766143
0.032,3,6,1493,6348,1116,1115,56.8,2,1,20,1761766143
0.031,4,8,1709,7062,1098,1095,55.9,3,2,20,1761766143
0.042,4,8,1652,6858,1078,1075,54.9,3,3,20,1761766143
0.048,7,14,2208,8375,1061,1055,54.05,6,4,20,1761766143
0.036,6,12,2072,7686,1048,1041,53.4,8,5,20,1761766143
0.05,6,12,2017,7490,1028,1021,52.4,8,6,20,1761766143
0.063,9,18,2860,10112,1022,1014,52.1,9,7,20,1761766143
0.06,10,20,2908,10653,1061,1052,54.05,10,8,20,1761766143
0.066,11,23,2985,10930,1060,1050,54,13,9,20,1761766143
0.056,11,22,2912,10669,1040,1030,53,14,10,20,1761766143
0.054,11,22,2981,10744,1022,1011,52.1,14,11,20,1761766143
0.079,12,24,3571,12301,1018,1005,51.9,15,12,20,1761766143
0.088,13,26,3937,12944,998,985,50.9,15,13,20,1761766143
0.075,12,24,3389,11402,978,965,49.9,15,14,20,1761766143
0.079,14,29,4172,13379,959,945,48.95,15,15,20,1761766143
0.076,12,25,3542,11793,939,927,47.95,14,16,20,1761766143
0.063,13,26,3200,11549,984,972,50.2,16,17,20,1761766143
0.063,14,28,3036,11225,967,954,49.35,18,18,20,1761766143
0.063,15,30,3361,12248,982,969,50.1,18,19,20,1761766143
0.094,15,30,4629,14251,979,959,49.95,20,20,20,1761766143
0.068,10,21,2833,9668,973,955,49.65,15,21,20,1761766143
0.079,11,22,3944,11971,982,967,50.1,12,22,20,1761766143
0.079,14,28,4303,13729,975,957,49.75,16,23,20,1761766143
0.079,14,28,3751,12502,955,939,48.75,17,24,20,1761766143
0.071,13,27,3578,12068,938,919,47.9,17,25,20,1761766143
0.095,17,34,4378,14810,936,915,47.8,19,26,20,1761766143
0.124,21,41,6576,21922,947,921,48.35,18,27,20,1761766143
0.105,12,23,4674,16290,983,963,50.15,14,28,20,1761766143
0.079,12,25,3939,12307,1012,995,51.6,11,29,20,1761766143
0.08,12,25,3730,11869,992,975,50.6,11,30,20,1761766143
0.079,12,24,3409,11312,980,963,50,14,31,20,1761766143
0.047,12,24,2742,10060,960,947,49,15,32,20,1761766143
0.06,12,24,2692,10009,940,927,48,16,33,20,1761766143
0.048,10,20,2368,8798,952,941,48.6,11,34,20,1761766143
0.047,8,16,2216,8290,986,975,50.3,8,35,20,1761766143
0.032,7,14,2053,7737,966,955,49.3,7,36,20,1761766143
0.033,8,16,2100,7940,948,935,48.4,8,37,20,1761766143
0.048,8,16,2162,7993,944,930,48.2,10,38,20,1761766143
0.047,7,14,2318,8200,982,968,50.1,10,39,20,1761766143
0.047,7,14,2305,8075,963,948,49.15,11,40,20,1761766143
0.079,10,20,3882,11782,944,928,48.2,13,41,20,1761766143
0.092,12,24,4380,12968,929,912,47.45,14,42,20,1761766143
0.079,10,20,3801,11338,906,895,46.3,12,43,20,1761766143
0.094,11,22,4567,12782,938,922,47.9,13,44,20,1761766143
0.096,12,24,4858,13530,952,935,48.6,14,45,20,1761766143
0.079,13,26,4051,12150,954,937,48.7,15,46,20,1761766143
0.081,12,24,3900,11567,914,900,46.7,15,47,20,1761766143
0.095,15,30,4645,13276,917,897,46.85,20,48,20,1761766143
0.074,12,24,3656,10894,871,856,44.55,18,49,20,1761766143
0.081,13,26,4250,12845,929,911,47.45,19,50,20,1761766143
0.14,16,32,6817,17335,968,939,49.4,20,51,20,1761766143
0.094,16,32,4046,12599,956,935,48.8,19,52,20,1761766143
0.071,11,22,3180,10582,965,952,49.25,15,53,20,1761766143
0.072,13,26,3553,11634,947,935,48.35,14,54,20,1761766143
0.077,13,27,3781,12229,950,937,48.5,16,55,20,1761766143
0.088,14,28,4090,13260,1005,990,51.25,16,56,20,1761766143
0.096,14,28,4593,14740,986,969,50.3,16,57,20,1761766143
0.097,13,26,4332,13889,967,950,49.35,14,58,20,1761766143
0.083,13,26,3700,12331,986,970,50.3,16,59,20,1761766143
0.075,13,26,3572,12027,977,961,49.85,16,60,20,1761766143
0.11,16,32,5077,16062,1014,989,51.7,19,61,20,1761766143
0.126,17,34,5418,17264,1035,1009,52.75,18,62,20,1761766143
0.121,18,36,5282,16987,1049,1025,53.45,19,63,20,1761766143
0.093,14,28,4605,14418,1050,1026,53.5,17,64,20,1761766143
0.08,12,24,3995,13219,1034,1010,52.7,16,65,20,1761766143
0.081,14,28,4015,13210,1017,993,51.85,17,66,20,1761766143
0.081,14,28,3957,13065,986,958,50.3,19,67,20,1761766143
0.084,14,28,3850,13242,985,962,50.25,20,68,20,1761766143
0.083,13,26,3169,11077,972,951,49.6,17,69,20,1761766143
0.082,13,26,3299,11631,955,937,48.75,15,70,20,1761766143
0.099,13,26,4312,13127,972,950,49.6,15,71,20,1761766143
0.055,11,22,2573,9675,956,942,48.8,13,72,20,1761766143
0.06,10,21,2528,9608,972,957,49.6,12,73,20,1761766143
0.067,13,26,2937,11038,976,963,49.8,15,74,20,1761766143
0.07,12,25,2922,10687,954,942,48.7,13,75,20,1761766143
0.088,14,28,3177,11369,951,935,48.55,15,76,20,1761766143
0.084,15,30,3182,11410,958,939,48.9,18,77,20,1761766143
0.091,17,34,3642,12953,990,971,50.5,21,78,20,1761766143
0.077,13,26,3005,11236,1019,1002,51.95,14,79,20,1761766143
0.071,12,24,2713,10905,1067,1052,54.35,11,80,20,1761766143
0.071,12,24,2736,10988,1087,1072,55.35,11,81,20,1761766143
0.068,12,24,2660,10737,1067,1052,54.35,11,82,20,1761766143
0.054,11,23,2649,10562,1048,1034,53.4,13,83,20,1761766143
0.06,12,24,2721,10760,1032,1017,52.6,13,84,20,1761766143
0.053,10,20,2422,9565,1012,1001,51.6,10,85,20,1761766143
0.058,10,20,2862,11406,993,983,50.65,9,86,20,1761766143
0.049,8,16,2040,8013,1000,993,51,8,87,20,1761766143
0.051,7,14,1880,7409,980,973,50,7,88,20,1761766143
0.056,8,16,1963,7705,965,956,49.25,8,89,20,1761766143
0.051,7,15,1819,7437,986,985,50.3,9,90,20,1761766143
0.047,6,13,1683,6872,983,982,50.15,8,91,20,1761766143
0.045,6,12,1732,7124,1022,1019,52.1,9,92,20,1761766143
0.054,8,16,2665,9538,1028,1019,52.4,11,93,20,1761766143
0.055,7,14,2209,8360,1019,1011,51.95,8,94,20,1761766143
0.051,8,16,2335,8976,1045,1035,53.25,9,95,20,1761766143
0.059,8,16,2394,9103,1052,1043,53.6,11,96,20,1761766143
0.05,8,16,2359,8968,1033,1023,52.65,11,97,20,1761766143
0.063,8,16,2408,8924,1013,1003,51.65,11,98,20,1761766143
0.063,9,18,2565,9334,993,983,50.65,11,99,20,1761766143
0.064,10,20,2671,9656,975,963,49.75,12,100,20,1761766143
0.069,9,18,2508,9173,973,959,49.65,13,101,20,1761766143
0.052,9,18,2584,9178,980,970,50,12,102,20,1761766143
0.048,9,18,2357,8924,1008,996,51.4,11,103,20,1761766143
0.047,9,18,2278,8692,988,976,50.4,11,104,20,1761766143
0.045,9,18,2229,8548,968,958,49.4,12,105,20,1761766143
0.041,8,16,2019,7746,948,938,48.4,9,106,20,1761766143
0.038,7,14,1875,7157,928,920,47.4,7,107,20,1761766143
0.032,6,12,1580,6410,931,928,47.55,6,108,20,1761766143
0.04,6,12,1543,6270,911,908,46.55,6,109,20,1761766143
0.028,5,10,1406,5708,891,888,45.55,5,110,20,1761766143
0.033,6,13,1654,6553,906,902,46.3,6,111,20,1761766143
0.035,7,14,1799,6880,907,902,46.35,7,112,20,1761766143
0.047,10,20,2273,8701,927,920,47.35,9,113,20,1761766143
0.069,11,22,2484,9363,955,946,48.75,10,114,20,1761766143
0.066,11,22,2467,9529,946,938,48.3,9,115,20,1761766143
0.058,11,22,2363,9219,926,918,47.3,9,116,20,1761766143
0.065,10,20,2191,8588,932,924,47.6,8,117,20,1761766143
0.049,7,14,1808,7052,932,926,47.6,7,118,20,1761766143
0.047,7,14,1752,6862,912,906,46.6,7,119,20,1761766143
0.049,7,14,1694,6674,892,886,45.6,7,120,20,1761766143
0.047,7,14,1677,6637,900,894,46,7,121,20,1761766143
0.044,8,16,1808,7304,908,900,46.4,9,122,20,1761766143
0.049,8,16,1806,7311,908,900,46.4,9,123,20,1761766143
0.044,7,14,1718,7020,898,892,45.9,8,124,20,1761766143
0.039,5,10,1559,6307,913,908,46.65,6,125,20,1761766143
0.047,7,14,1724,7018,912,910,46.6,7,126,20,1761766143
0.065,10,20,2745,9185,923,918,47.15,11,127,20,1761766143
0.048,8,17,1936,7763,910,906,46.5,10,128,20,1761766143
0.049,6,13,1864,6943,892,888,45.6,7,129,20,1761766143
0.045,8,16,2186,7880,900,893,46,9,130,20,1761766143
0.073,10,20,2609,9179,912,905,46.6,10,131,20,1761766143
0.063,10,21,3032,10116,951,944,48.55,9,132,20,1761766143
0.105,14,28,4621,13841,943,930,48.15,11,133,20,1761766143
0.126,17,34,5891,17381,958,933,48.9,20,134,20,1761766143
0.165,21,42,7414,21098,957,937,48.85,20,135,20,1761766143
0.165,18,36,8198,21670,953,929,48.65,24,136,20,1761766143
0.241,19,38,9142,23726,995,970,50.75,25,137,20,1761766143
0.18,19,38,8243,22207,973,952,49.65,26,138,20,1761766143
0.163,20,40,8029,21716,955,934,48.75,24,139,20,1761766143
0.158,19,38,7755,21124,935,914,47.75,23,140,20,1761766143
0.166,21,42,7457,20946,968,946,49.4,26,141,20,1761766143
0.152,20,40,7408,21499,1014,992,51.7,25,142,20,1761766143
0.149,20,40,7173,21252,1001,980,51.05,24,143,20,1761766143
0.101,16,33,4609,15084,1041,1024,53.05,22,144,20,1761766143
0.094,17,35,4536,15112,1032,1014,52.6,19,145,20,1761766143
0.082,14,28,4078,13793,1061,1046,54.05,16,146,20,1761766143
0.071,11,22,3544,12339,1049,1037,53.45,10,147,20,1761766143
0.061,10,20,2824,10209,1029,1018,52.45,11,148,20,1761766143
0.078,10,20,3012,10595,1017,1005,51.85,11,149,20,1761766143
0.088,14,28,3898,13152,988,973,50.4,14,150,20,1761766143
0.067,10,20,2561,9679,999,987,50.95,9,151,20,1761766143
0.063,10,20,2521,9789,1013,1001,51.65,9,152,20,1761766143
0.053,11,22,2603,10057,998,985,50.9,10,153,20,1761766143
0.052,7,15,2289,9086,1018,1008,51.9,9,154,20,1761766143
0.085,10,20,3949,15363,1026,1013,52.3,12,155,20,1761766143
0.065,10,20,2689,9937,1006,997,51.3,13,156,20,1761766143
0.069,12,24,2988,11449,986,979,50.3,13,157,20,1761766143
0.065,11,22,2786,10723,966,959,49.3,11,158,20,1761766143
0.072,11,22,2954,10868,1020,1011,52,10,159,20,1761766143
0.084,13,26,3411,11931,1016,1006,51.8,12,160,20,1761766143
0.058,12,24,2835,10495,975,969,49.75,12,161,20,1761766143
0.059,12,24,2732,10270,969,963,49.45,14,162,20,1761766143
0.06,13,27,2729,10534,949,943,48.45,15,163,20,1761766143
0.065,14,28,2871,10851,956,947,48.8,16,164,20,1761766143
0.054,13,26,2605,10078,934,930,47.7,14,165,20,1761766143
0.052,12,24,2500,9532,942,935,48.1,14,166,20,1761766143
0.054,11,22,2323,8953,930,924,47.5,13,167,20,1761766143
0.043,10,20,2109,8267,947,941,48.35,13,168,20,1761766143
0.046,10,20,2204,8501,931,925,47.55,11,169,20,1761766143
0.046,10,20,2201,8465,912,905,46.6,12,170,20,1761766143
0.046,9,18,2140,8163,930,923,47.5,12,171,20,1761766143
0.042,8,16,1957,7544,918,911,46.9,11,172,20,1761766143
0.059,9,19,2424,8713,914,903,46.7,11,173,20,1761766143
0.047,8,17,2330,8492,938,928,47.9,11,174,20,1761766143
0.045,8,17,2177,8096,918,908,46.9,11,175,20,1761766143
0.038,7,14,1878,7244,905,897,46.25,13,176,20,1761766143
0.039,7,14,1894,7268,886,877,45.3,11,177,20,1761766143
0.037,7,14,1829,6981,875,868,44.75,9,178,20,1761766143
0.035,7,14,1772,6806,856,849,43.8,9,179,20,1761766143
0.03,6,12,1546,6321,884,879,45.2,9,180,20,1761766143
0.031,5,10,1557,6095,890,885,45.5,6,181,20,1761766143
0.029,4,8,1507,5635,871,865,44.55,6,182,20,1761766143
0.038,4,8,1468,5486,853,847,43.65,6,183,20,1761766143
0.052,6,12,1912,6910,848,841,43.4,8,184,20,1761766143
0.045,6,12,1806,6707,849,842,43.45,8,185,20,1761766143
0.034,5,11,1630,6160,845,836,43.25,8,186,20,1761766143
0.032,5,11,1609,6127,859,850,43.95,8,187,20,1761766143
0.043,6,12,1645,6276,857,846,43.85,9,188,20,1761766143
0.033,6,12,1630,6269,855,844,43.75,9,189,20,1761766143
0.044,7,14,2207,7394,876,866,44.8,10,190,20,1761766143
0.05,7,14,2094,7290,855,843,43.75,10,191,20,1761766143
0.039,7,14,1933,6949,835,823,42.75,10,192,20,1761766143
0.04,7,14,1906,6978,892,880,45.6,10,193,20,1761766143
0.062,12,24,3039,10292,888,872,45.4,14,194,20,1761766143
0.046,9,18,2113,7806,880,868,45,17,195,20,1761766143
0.051,10,20,2467,8768,881,867,45.05,17,196,20,1761766143
0.073,12,24,3309,11014,919,898,46.95,14,197,20,1761766143
0.064,11,22,3135,10492,905,887,46.25,13,198,20,1761766143
0.063,9,18,2500,8539,899,876,45.95,11,199,20,1761766143
0.047,10,20,2030,7834,910,900,46.5,13,200,20,1761766143
0.052,13,26,2422,9231,903,889,46.15,16,201,20,1761766143
0.065,15,30,2890,10675,894,876,45.7,18,202,20,1761766143
0.058,14,28,2777,10188,884,867,45.2,14,203,20,1761766143
0.064,14,28,2686,9850,854,839,43.7,14,204,20,1761766143
0.057,15,30,2654,9877,835,821,42.75,15,205,20,1761766143
0.053,14,28,2493,9511,866,854,44.3,16,206,20,1761766143
0.063,13,27,2392,9232,849,837,43.45,16,207,20,1761766143
0.06,15,30,2655,9934,849,835,43.45,17,208,20,1761766143
0.056,14,28,2468,9513,882,871,45.1,16,209,20,1761766143
0.046,10,20,2169,8358,863,852,44.15,16,210,20,1761766143
0.057,13,26,2710,10127,906,887,46.3,21,211,20,1761766143
0.059,12,24,2420,8926,875,863,44.75,14,212,20,1761766143
0.064,12,24,3091,10189,910,901,46.5,16,213,20,1761766143
0.042,9,18,2100,7811,882,875,45.1,10,214,20,1761766143
0.049,10,20,2248,8324,895,886,45.75,11,215,20,1761766143
0.053,12,24,2594,9297,890,879,45.5,15,216,20,1761766143
0.071,13,26,3116,10086,873,858,44.65,14,217,20,1761766143
0.057,11,22,2707,9036,865,853,44.25,12,218,20,1761766143
0.064,12,24,3108,10124,876,863,44.8,15,219,20,1761766143
0.061,10,20,2830,9019,846,833,43.3,13,220,20,1761766143
0.066,10,20,2764,8773,825,813,42.25,13,221,20,1761766143
0.072,13,26,3589,11210,855,839,43.75,19,222,20,1761766143
0.059,10,20,3025,9104,823,806,42.15,11,223,20,1761766143
0.051,9,18,2525,8515,879,865,44.95,12,224,20,1761766143
0.042,8,16,2079,7434,853,841,43.65,8,225,20,1761766143
0.047,8,16,2105,7695,858,843,43.9,9,226,20,1761766143
0.047,9,18,2200,8160,853,841,43.65,9,227,20,1761766143
0.064,10,20,2394,8936,886,874,45.3,9,228,20,1761766143
0.059,9,18,2201,8363,883,872,45.15,9,229,20,1761766143
0.05,8,16,2024,7666,847,836,43.35,7,230,20,1761766143
0.049,8,16,1914,7322,845,832,43.25,8,231,20,1761766143
0.067,12,24,3169,11120,948,927,48.4,16,232,20,1761766143
0.065,11,22,2922,10532,1044,1026,53.2,13,233,20,1761766143
0.064,12,24,3210,11388,1046,1026,53.3,13,234,20,1761766143
0.071,13,26,3393,11986,1032,1015,52.6,13,235,20,1761766143
0.087,17,34,4183,13964,1028,1004,52.4,13,236,20,1761766143
0.069,13,26,3347,11614,1015,997,51.75,14,237,20,1761766143
0.075,13,26,3069,11234,990,972,50.5,15,238,20,1761766143
0.065,14,28,3166,11637,959,944,48.95,15,239,20,1761766143
0.07,14,28,3044,11260,957,943,48.85,13,240,20,1761766143
0.063,11,22,2342,9281,976,968,49.8,11,241,20,1761766143
0.039,7,14,1825,7382,985,979,50.25,7,242,20,1761766143
0.064,10,20,2566,9713,1007,1001,51.35,9,243,20,1761766143
0.08,12,24,3489,11436,1019,1006,51.95,12,244,20,1761766143
0.084,12,24,3481,11518,998,987,50.9,11,245,20,1761766143
0.076,11,22,3142,10591,992,981,50.6,10,246,20,1761766143
0.061,11,22,3045,10374,985,974,50.25,10,247,20,1761766143
0.059,11,22,3019,10264,1003,991,51.15,10,248,20,1761766143
